,pitcher,season,Age,Throws,Surgery,BB_release_speed_weighted_avg,FB_release_speed_weighted_avg,OS_release_speed_weighted_avg,OT_release_speed_weighted_avg,SB_release_speed_weighted_avg,BB_release_pos_x_weighted_avg,FB_release_pos_x_weighted_avg,OS_release_pos_x_weighted_avg,OT_release_pos_x_weighted_avg,SB_release_pos_x_weighted_avg,BB_release_pos_y_weighted_avg,FB_release_pos_y_weighted_avg,OS_release_pos_y_weighted_avg,OT_release_pos_y_weighted_avg,SB_release_pos_y_weighted_avg,BB_release_pos_z_weighted_avg,FB_release_pos_z_weighted_avg,OS_release_pos_z_weighted_avg,OT_release_pos_z_weighted_avg,SB_release_pos_z_weighted_avg,BB_vx0_weighted_avg,FB_vx0_weighted_avg,OS_vx0_weighted_avg,OT_vx0_weighted_avg,SB_vx0_weighted_avg,BB_vy0_weighted_avg,FB_vy0_weighted_avg,OS_vy0_weighted_avg,OT_vy0_weighted_avg,SB_vy0_weighted_avg,BB_vz0_weighted_avg,FB_vz0_weighted_avg,OS_vz0_weighted_avg,OT_vz0_weighted_avg,SB_vz0_weighted_avg
1072,445968,2014,30.0,0,0.0,0.0,90.75593073593075,84.35,74.25,84.24756554307116,0.0,2.80635064935065,2.9205,3.0975,3.0087640449438204,0.0,54.5,54.5,54.5,54.5,0.0,5.503517316017316,5.386,5.63,5.306067415730337,0.0,-10.053728885928685,-10.618817214779172,-1.3641684109842356,-5.5533103158017845,0.0,-132.79100368414322,-123.3362582607106,-109.01903884115892,-123.54400841328776,0.0,-1.9792555139134431,-1.6110684546815566,4.842650544309156,1.3549462826009633
1073,445968,2015,31.0,0,0.0,78.2,89.82916666666668,82.9,71.425,81.74814814814815,3.19,3.076041666666667,3.325,3.6,3.2022222222222223,54.5,54.5,54.5,54.5,54.5,4.74,4.976666666666667,4.745,5.1625,4.801851851851852,-15.58338457138481,-9.762553421389779,-6.019830422817604,-1.88109992943794,-5.535715354515988,-114.19419092493278,-131.44303283455054,-121.42563881715496,-104.63735127586531,-119.86374023543776,1.664445693148448,1.111856783120813,3.651798521167831,5.508031632922409,2.593205778994029
1074,445968,2016,32.0,0,0.0,0.0,89.95624092888244,83.63846153846154,74.18181818181819,82.24497607655503,0.0,3.0861048621190132,3.32,3.479090909090909,3.3189473684210524,0.0,54.5,54.5,54.5,54.5,0.0,5.412812046444122,5.377692307692308,5.850909090909091,5.31043062200957,0.0,-11.7049383221915,-9.938593103114156,-2.573678081940974,-5.927141954977655,0.0,-131.4756664906692,-122.26469455589016,-108.80168015611152,-120.59126114259227,0.0,-2.1094955853419415,-0.5607011539822083,3.4811500777502355,1.7016287619821415
1075,446209,2008,23.0,1,0.0,77.50999999999999,90.60110557203127,84.14025423728813,72.38,85.8749770852429,-2.3805483870967743,-1.9835691849264254,-2.562217514124294,-2.436,-2.5137671860678275,54.5,54.5,54.5,54.5,54.5,6.054225806451613,6.001487419482871,6.002740112994351,6.316,5.876269477543539,2.735496411805679,5.937886321397411,6.040684202769055,8.678605471787922,5.532215493094124,-113.8162241594687,-132.76469679433606,-123.20733605128632,-105.87041016360294,-125.86239141927643,0.9984069936800396,-4.3072937432794145,-1.0739039208730816,3.850321892206556,-1.9305535333998167
1076,446209,2009,24.0,1,1.0,76.78333333333333,90.3661505376344,81.935,0.0,86.64750000000001,-1.5141666666666669,-1.4820548387096775,-1.7739999999999998,0.0,-1.829,54.5,54.5,54.5,0.0,54.5,6.1066666666666665,6.038348387096774,5.8095,0.0,5.787000000000001,2.2204662002167264,4.25690444829314,5.0014272718929575,0.0,4.86800595111072,-112.69241866142114,-132.41326571770256,-119.99091864350366,0.0,-126.89965452232082,2.0824661344792776,-3.907569484473511,0.2646780937194758,0.0,-1.885320606277076
1077,446209,2010,25.0,1,1.0,76.90701754385967,90.08312997989964,81.85675675675677,0.0,85.2751515151515,-1.3203508771929824,-1.2771261550475033,-1.4287387387387387,0.0,-1.4427878787878787,54.5,54.5,54.5,0.0,54.5,6.248596491228071,6.171093553425014,6.016306306306306,0.0,6.005393939393939,0.7803439536786565,4.384183459985173,3.865009375584752,0.0,3.76284624975033,-112.80547019525434,-131.97991320127815,-119.9295257785358,0.0,-124.90901762743222,1.1632658902639696,-4.953946406469256,-0.7299839903229093,0.0,-2.169953825611398
1078,446209,2011,26.0,1,1.0,77.32982456140351,89.63842291735988,84.01434108527133,67.9125,84.25302593659943,-1.985438596491228,-1.8398556511400976,-2.1235271317829456,-2.44,-2.1742074927953894,54.5,54.5,54.5,54.5,54.5,6.017719298245614,6.039826194401762,5.990155038759689,6.6325,5.821729106628242,1.563615630325515,5.778463197149073,7.964835038536932,-1.716365909373328,4.564941245544429,-113.4655435358194,-131.30157299338686,-122.84856547920859,-99.5484958081588,-123.42001826993074,2.1701840238327006,-4.293130862597675,-0.7711320628720433,3.1425078330872287,-1.0945429940808984
1079,446321,2009,23.0,0,0.0,0.0,91.71286116530945,83.67068062827225,72.41666666666667,76.79709302325581,0.0,3.3200099601593624,3.4996858638743458,2.5241666666666664,3.374186046511628,0.0,54.5,54.5,54.5,54.5,0.0,6.690219999766331,6.497801047120419,7.543333333333333,6.586279069767442,0.0,-10.981337061117465,-9.561383735848128,-3.994720404644591,-5.401499196532915,0.0,-133.9441802361236,-122.2535320776557,-106.0901603907644,-112.57257399918134,0.0,-5.984787410211274,-3.4272285684205057,1.6734514025422749,1.454640841888092
1080,446321,2010,24.0,0,0.0,0.0,90.2763920382968,83.40842105263158,67.8,76.03033707865168,0.0,2.4084504913076343,2.503473684210526,2.35,2.375730337078652,0.0,54.5,54.5,54.5,54.5,0.0,6.6562553539934495,6.522842105263157,7.31,6.67685393258427,0.0,-8.398839254430428,-7.203735186355064,6.697962551980388,-3.580863963902808,0.0,-132.0762242892892,-122.0444854034898,-99.28867017439605,-111.5504440919532,0.0,-5.809652826796563,-3.3250113284056027,4.464172407751148,1.1942530080084564
1081,446321,2011,25.0,0,0.0,0.0,92.9599314047122,85.04545454545455,71.7125,80.27839999999999,0.0,2.2222243908001618,2.2945454545454544,2.33375,2.07496,0.0,54.5,54.5,54.5,54.5,0.0,6.610544990438765,6.462954545454545,7.16875,6.67016,0.0,-8.321640091239779,-6.418132761485165,3.0509273554833207,-4.632606513959143,0.0,-135.93890674791064,-124.48481776694868,-105.13454346396188,-117.57126262569166,0.0,-6.344810213866376,-3.512660459195468,1.780952112065782,-1.0888379529183805
1082,446321,2012,26.0,0,0.0,0.0,93.35879043782919,84.99836065573771,0.0,79.7640625,0.0,2.2673877479284075,2.337322404371585,0.0,2.0990625,0.0,54.5,54.5,0.0,54.5,0.0,6.578164018831611,6.463606557377049,0.0,6.646375000000001,0.0,-8.59833287265231,-7.256667133402572,0.0,-4.647253966747526,0.0,-136.51998150390108,-124.38903608518156,0.0,-116.85301565960803,0.0,-6.323333924795007,-3.834724193215844,0.0,-1.4133725371126062
1083,446321,2013,27.0,0,0.0,0.0,92.85651382062812,85.295,68.82000000000001,78.94065934065935,0.0,2.2263324139914253,2.3005,2.204,2.131098901098901,0.0,54.5,54.5,54.5,54.5,0.0,6.509637709575099,6.437250000000001,7.598000000000001,6.583956043956044,0.0,-8.609665962585193,-7.707348829271195,2.327257236672192,-4.450805342256193,0.0,-135.83225124178293,-124.76385014019064,-100.92134348423164,-115.70141802464764,0.0,-5.840659292014331,-4.452306444254487,1.147362432174447,-0.9582809056916836
1084,446321,2014,28.0,0,0.0,0.0,93.5536505161505,85.39545454545454,75.89999999999999,79.492,0.0,2.000098963536464,2.1204545454545456,1.9766666666666663,2.0135,0.0,54.5,54.5,54.5,54.5,0.0,6.573081657925408,6.4675,7.3,6.5284,0.0,-7.717967560319263,-6.376321720371776,-2.417106297458896,-3.883477608082925,0.0,-136.86627158014292,-125.03914295810756,-111.10377023664353,-116.49734176762756,0.0,-6.268576134379982,-3.617314894851893,-0.1764536615621561,-1.426832917324657
1085,446321,2015,29.0,0,0.0,84.16,92.43544375171169,85.1511111111111,78.1,78.56577181208053,1.822,1.967819180642147,2.0914814814814817,1.2,1.984697986577181,54.5,54.5,54.5,54.5,54.5,6.578,6.551261981860067,6.494666666666666,7.1675,6.602885906040269,-5.587296447434169,-8.208306985714906,-6.841116193575824,-14.60700949871084,-4.021990837172504,-123.14444877875852,-135.16287563590467,-124.55375500616375,-113.6391000692189,-115.15181531849444,-3.444787749763774,-6.401816730162813,-4.672471705340895,-1.0268445887471025,-0.5776391371286094
1086,446321,2016,30.0,0,0.0,0.0,92.33721317829458,85.76017699115044,0.0,78.26459627329193,0.0,2.534625581395349,2.725486725663717,0.0,2.5626086956521736,0.0,54.5,54.5,0.0,54.5,0.0,6.407670930232557,6.270265486725664,0.0,6.408571428571428,0.0,-9.539884502963721,-8.487777209554258,0.0,-4.641148967491757,0.0,-134.95019403932886,-125.40763886703094,0.0,-114.71254686757652,0.0,-6.382197158930577,-4.43980890671129,0.0,0.1393263904838984
1087,446321,2018,32.0,0,0.0,75.69999999999999,88.28421900161031,83.27391304347826,0.0,0.0,1.7245454545454544,1.9021336553945252,1.9686956521739127,0.0,0.0,55.91727272727273,55.33824476650563,55.203913043478266,0.0,0.0,6.41,6.296191626409018,6.246086956521739,0.0,0.0,-2.6298653576987188,-6.027200309119671,-5.182763145733538,0.0,0.0,-109.95756625697408,-128.15627630694982,-120.97834699099622,0.0,0.0,-0.5581963099388845,-5.430744027893771,-4.4377277249289575,0.0,0.0
1088,446321,2019,33.0,0,0.0,78.13024691358025,90.32336101552909,84.92157894736842,0.0,83.80000000000001,1.752716049382716,1.8203934620256697,1.9202105263157887,0.0,1.955454545454545,55.7037037037037,55.22061689721857,55.04910526315789,0.0,55.498636363636365,6.46216049382716,6.409046724282228,6.299736842105263,0.0,6.411818181818182,-3.300217206617437,-6.8438430252520535,-5.195164082148452,0.0,-4.68428295246295,-113.52819227569944,-131.14941425369963,-123.46218725315168,0.0,-121.75915783952932,-2.12221289409763,-5.622434004911543,-4.13367778245624,0.0,-2.123225221419641
1089,446321,2020,34.0,0,0.0,78.10000000000001,88.67015503875969,85.20344827586207,0.0,83.29767441860466,1.7409090909090907,1.8269150907232303,1.9506896551724136,0.0,1.873953488372093,54.95090909090909,54.93868781412386,54.95965517241379,0.0,55.07151162790697,6.41090909090909,6.401158105460431,6.276896551724138,0.0,6.382093023255814,-3.5991590688070003,-6.540264831645274,-4.899331719248386,0.0,-4.5182763755290285,-113.7534100202666,-128.89712357041975,-124.03899146286402,0.0,-121.2268310331043,-2.632590723052581,-5.930827933339899,-4.283912758450579,0.0,-3.1381946140778543
1090,446321,2021,35.0,0,0.0,77.27462686567164,89.37444426587801,85.3923076923077,0.0,0.0,1.9040298507462683,1.931422888090266,2.048205128205128,0.0,0.0,55.02298507462687,54.9747084749165,54.93461538461538,0.0,0.0,6.465074626865672,6.449341913450085,6.308461538461539,0.0,0.0,-2.543862016442128,-6.451010468719926,-5.900590133776469,0.0,0.0,-112.500468820654,-129.9053780374522,-124.16069852632182,0.0,0.0,-1.625728759207011,-5.999835977686992,-5.481250047522541,0.0,0.0
1091,446321,2022,36.0,0,0.0,77.0125,90.07563147105829,86.83846153846154,0.0,0.0,1.57625,1.7010094677228824,1.865384615384616,0.0,0.0,54.976875,54.94949310332847,54.78769230769231,0.0,0.0,6.650625,6.518905600722674,6.328461538461538,0.0,0.0,-2.355896618333798,-5.892643702460841,-5.246608531996928,0.0,0.0,-112.16239335725048,-130.97376207257005,-126.31662330204672,0.0,0.0,-1.8323863425831108,-6.14139042858568,-5.261776246118327,0.0,0.0
1092,446372,2011,25.0,1,0.0,81.6,92.39862637362637,82.55,0.0,85.91538461538462,-2.3786666666666667,-2.3927747252747253,-2.44,0.0,-2.3846153846153846,54.5,54.5,54.5,0.0,54.5,6.213333333333334,6.059615384615385,6.1025,0.0,6.106923076923077,3.21346407027494,7.726345205119236,6.764560111560898,0.0,4.483028717742672,-119.6243327192894,-135.23505990359308,-120.86498303540222,0.0,-125.86664403996188,1.2108496915989364,-5.206410292385446,-1.3276779362447757,0.0,-1.524585532280304
1093,446372,2012,26.0,1,0.0,82.95035971223022,93.21848842125041,84.61666666666666,0.0,89.22157534246575,-1.7804316546762589,-1.7868144346845791,-1.7849444444444449,0.0,-1.7293835616438358,54.5,54.5,54.5,0.0,54.5,6.037913669064748,6.014294353891682,6.001611111111111,0.0,6.010034246575343,1.6646336656990728,6.712868225138594,5.042142529423543,0.0,3.81586729445432,-121.52427369536586,-136.41582700302416,-123.86728764678917,0.0,-130.6217851878505,-1.275334084708339,-4.645068050789577,-3.110054895093758,0.0,-3.2812522995522646
1094,446372,2013,27.0,1,0.0,83.34724137931035,93.93508547008548,85.42567567567568,0.0,90.14875,-1.7346896551724138,-1.7324102564102564,-1.7719369369369369,0.0,-1.7266785714285713,54.5,54.5,54.5,0.0,54.5,5.724344827586207,5.6942564102564095,5.67009009009009,0.0,5.709607142857143,0.7823461917313398,6.07918844581719,5.056508220973035,0.0,3.351140099628388,-122.20959422797878,-137.51661886303134,-125.1028493830186,0.0,-132.03451857411892,-0.7085038247520506,-3.647034636538068,-2.3371719169919536,0.0,-2.9294994049427308
1095,446372,2014,28.0,1,0.0,83.06166365280289,94.05420232162393,85.42406015037594,72.775,89.28789743589743,-1.990144665461121,-2.1283002309468824,-2.042406015037594,-1.6925,-2.0787692307692307,54.5,54.5,54.5,54.5,54.5,5.877811934900542,5.835633949191685,5.827293233082707,5.8475,5.849292307692308,1.0130363691578852,6.32190374452877,5.423618128436384,11.1776965315931,4.327643520866134,-121.79373844140537,-137.64197465777335,-125.09802855127252,-106.20189180261777,-130.73060637522497,-0.7639854935420414,-4.390418086022101,-3.047592481008452,2.4790913047169214,-2.7938951016533924
1096,446372,2015,29.0,1,0.0,83.28118811881188,93.33768876061386,85.5656050955414,76.55,88.92708571428571,-1.6994653465346534,-1.7897189106733138,-1.805350318471337,-1.934,-1.7269371428571427,54.5,54.5,54.5,54.5,54.5,5.649841584158416,5.596810385253086,5.581592356687898,5.564,5.629828571428572,0.3652104375679009,5.958807237493501,4.775620532954926,6.191639100226961,4.050334823270871,-122.11826573209396,-136.66253965621635,-125.35852639157758,-111.88198073741084,-130.2152849409157,-0.6825168261122038,-3.80027459014621,-2.1660905624676627,3.986023653964397,-2.614877025919377
1097,446372,2016,30.0,1,0.0,83.89966273187184,93.01614517237198,85.76137931034482,76.25,89.42366013071896,-1.730202360876897,-1.7804110657559715,-1.797172413793103,-2.1725,-1.7521830065359478,54.5,54.5,54.5,54.5,54.5,5.67381112984823,5.596838540193186,5.599517241379311,5.7175,5.630143790849674,1.488607066437546,5.84785054673595,4.864146325306428,12.271437348601047,4.274948157060514,-122.96191841559146,-136.17690481907516,-125.58904317162208,-111.18975442348798,-130.91796044429822,-1.6998442326322316,-3.6999769466045582,-2.918269513128738,2.750673929344199,-2.758717844080081
1098,446372,2017,31.0,1,0.0,84.43264563106796,91.40517914507383,85.75666666666667,0.0,0.0,-1.9296844660194168,-1.9903847930332326,-2.002055555555556,0.0,0.0,54.66378640776699,54.279719993160604,54.09872222222222,0.0,0.0,5.375351941747573,5.324141647313902,5.3425,0.0,0.0,3.447518701301856,6.5004978135578035,5.867249909319311,0.0,0.0,-122.72725940648236,-132.81647369267682,-124.63748781289488,0.0,0.0,-2.7506181834872683,-2.961163416389679,-2.9861214766934023,0.0,0.0
1099,446372,2018,32.0,1,0.0,83.78437047756874,90.8102378681945,85.43242574257425,0.0,0.0,-2.0908827785817654,-2.1628155090010455,-2.03019801980198,0.0,0.0,54.84406657018813,54.47973737609888,54.436707920792074,0.0,0.0,5.145383502170767,5.075873596218611,4.973366336633664,0.0,0.0,3.5087581071529184,6.879509164281807,8.673660551546787,0.0,0.0,-121.88746391804445,-132.0773646976578,-123.94733578989414,0.0,0.0,-1.7700362601710364,-1.9382153709120356,1.8137245418056323,0.0,0.0
1100,446372,2019,33.0,1,0.0,82.85428571428572,90.47759686864872,84.92115384615384,0.0,0.0,-1.9602142857142857,-2.00380247443324,-2.0015384615384617,0.0,0.0,54.99692857142857,54.42819892457786,54.13769230769231,0.0,0.0,5.207142857142857,5.139344990491668,5.161153846153846,0.0,0.0,3.287802396934896,7.277211060837608,6.209226704835211,0.0,0.0,-120.48651355909962,-131.58881082358036,-123.58777194699684,0.0,0.0,-1.3708295873028988,-2.211750851125306,-1.3763532948958883,0.0,0.0
1101,446372,2020,34.0,1,0.0,83.4,90.48333333333333,83.6,0.0,0.0,-1.818,-1.7570833333333333,-1.78,0.0,0.0,54.104,53.990833333333335,53.98,0.0,0.0,5.318,5.237638888888889,5.21,0.0,0.0,3.0644803945395003,7.794038282079131,6.752280236621661,0.0,0.0,-121.42932820004368,-131.6144819022277,-121.51575894285044,0.0,0.0,0.0838248193842791,-2.5196443955093333,-1.241222549872071,0.0,0.0
1102,446372,2021,35.0,1,0.0,81.92366412213741,89.41026329089853,84.66847826086956,0.0,0.0,-1.8695419847328243,-1.9133596924478073,-1.85375,0.0,0.0,54.07422391857506,53.97071378530395,53.93418478260869,0.0,0.0,5.318600508905853,5.219329963069717,5.249891304347826,0.0,0.0,2.7110282765868967,6.63514791731593,6.270336778515596,0.0,0.0,-119.26260247009488,-130.07247429563984,-123.12112564177689,0.0,0.0,-1.466060655755186,-1.798860301298143,-2.778074432474262,0.0,0.0
1103,446372,2022,36.0,1,0.0,80.72301943198804,88.02631365076145,82.91944444444445,0.0,0.0,-1.8470104633781763,-1.8398386892803371,-1.7854761904761904,0.0,0.0,54.19161434977579,54.11927368765746,54.06626984126984,0.0,0.0,5.358146487294469,5.300774848222227,5.355873015873017,0.0,0.0,2.776657191908713,6.101382948046965,5.494229052311935,0.0,0.0,-117.49914000535934,-128.0733736443494,-120.59641714843046,0.0,0.0,-1.1029185665978976,-1.6599076521742024,-2.336800129795761,0.0,0.0
1104,446372,2023,37.0,1,0.0,80.51612903225806,87.46768821450758,82.13949044585988,0.0,0.0,-1.9077777777777776,-1.8930480198447472,-1.85968152866242,0.0,0.0,54.15426523297492,53.9848983326957,53.89579617834394,0.0,0.0,5.066344086021505,5.023616925216075,5.03343949044586,0.0,0.0,2.4821303919748514,6.0213419007717155,5.999650053559437,0.0,0.0,-117.22539248548604,-127.26232112894449,-119.44493851427048,0.0,0.0,-0.5656498371056801,-0.6086467679725676,-1.585206410291382,0.0,0.0
1105,446399,2009,22.0,0,0.0,79.80206896551724,91.11499436090226,86.34424603174602,0.0,85.1612099644128,1.27,1.332528477443609,1.5421428571428573,0.0,1.3765124555160142,54.5,54.5,54.5,0.0,54.5,6.893034482758621,6.73592302631579,6.804424603174603,0.0,6.7817437722419935,-2.7578185225906946,-5.888925344222017,-2.5637999230082458,0.0,-4.707491889008159,-116.98708181826704,-133.3984360516062,-126.52634399139671,0.0,-124.7024282881002,-0.7840840269573502,-6.218377661746411,-4.645254922640751,0.0,-3.851519616979452
1106,446399,2010,23.0,0,0.0,76.89533333333333,90.10846624904207,82.33791606367583,63.2,84.7691415313225,1.2982,1.3502490666722913,1.3919826338639654,1.95,1.408399071925754,54.5,54.5,54.5,54.5,54.5,6.915800000000001,6.734595224033804,6.848277858176555,7.598750000000001,6.778515081206496,-2.0013639673805645,-4.082190258186961,-4.63213669332248,3.030626593810012,-4.236801881436819,-112.8305485501819,-132.02543088427856,-120.55691490893771,-92.7370338619032,-124.16378905737383,-0.0291777863993418,-5.535399888687515,-4.770969899632766,2.9614594192990813,-3.803572166737608
1107,446399,2011,24.0,0,0.0,78.48854166666668,88.2350792469714,80.57887563884157,63.05,82.87035398230088,0.8384375,0.7056931751311867,1.1379131175468484,1.525,0.7674778761061948,54.5,54.5,54.5,54.5,54.5,6.8429166666666665,6.741664157219766,6.737129471890971,7.285,6.729646017699116,-2.595186969284491,-3.685718012204146,-3.5077100129691576,2.707818956129737,-3.5880292696439926,-115.07659090913108,-129.28561217640416,-117.96109562422751,-92.5362009888967,-121.35566556387678,-0.7237966243935188,-4.774811366347602,-0.5198826120228541,2.786540981235751,-3.1376439800698144
1108,446399,2012,25.0,0,0.0,79.34008097165992,88.72761130768096,82.81349693251533,0.0,84.55714285714285,1.251336032388664,1.2572151887070617,1.2852760736196318,0.0,1.2114285714285713,54.5,54.5,54.5,0.0,54.5,6.633117408906883,6.462624715948086,6.60319018404908,0.0,6.52374149659864,-1.1577932587047346,-3.7618364754560574,-3.5078971274740662,0.0,-3.731557829947304,-116.32786485383043,-129.97368807055872,-121.29636440067534,0.0,-123.83354502971883,-0.1393128168247168,-4.3420629449610475,-3.956019452458132,0.0,-3.231259951438856
1109,446399,2013,26.0,0,0.0,83.04242424242423,91.27764090093937,86.48,77.22222222222223,84.9,1.228181818181818,1.2495123164661697,1.3346153846153843,1.9933333333333327,1.13,54.5,54.5,54.5,54.5,54.5,6.421212121212122,6.222909016665096,6.371076923076923,6.722222222222222,6.54,-2.953827353912215,-4.826221643058314,-5.084240797308408,2.3899488215483617,-2.8867345597347014,-121.7219555583327,-133.76137833628266,-126.67091888829252,-113.39086974628944,-124.44567923797112,-0.7467101479855192,-3.7481337038969578,-4.53200296744869,1.2575916689789426,-3.9884432458165167
1110,446399,2014,27.0,0,0.0,85.13488372093022,92.34879781420766,86.24827586206897,72.41333333333333,0.0,1.2754263565891473,1.3300546448087431,1.5225862068965517,2.1506666666666665,0.0,54.5,54.5,54.5,54.5,0.0,6.471188630490956,6.280060109289617,6.41603448275862,6.890000000000001,0.0,-3.922507994563808,-5.651796354409069,-5.827134608863096,2.4824695393941663,0.0,-124.77237596546956,-135.31174347760728,-126.3024297678774,-106.26454886903268,0.0,-2.044398947670353,-3.75253312756985,-4.719542840947383,0.5438507561073126,0.0
1111,446399,2015,28.0,0,0.0,84.60981012658227,91.97041611036938,85.70555555555556,72.13333333333333,0.0,0.9409177215189872,0.9452139519359145,1.1353703703703704,1.85,0.0,54.5,54.5,54.5,54.5,0.0,6.630854430379746,6.52747285269248,6.618703703703704,7.1691666666666665,0.0,-3.1871928881664204,-4.215535427213348,-4.3848429121278505,1.6969021861878666,0.0,-123.98420147338112,-134.80561239481713,-125.5307420015434,-105.91160702277422,0.0,-2.841039575237167,-4.426269472807911,-5.557344290510167,0.0354595198465721,0.0
1112,446399,2016,29.0,0,0.0,84.38992248062014,91.40013360371641,84.89473684210526,0.0,0.0,0.7718992248062015,0.7142067250984449,0.9371052631578948,0.0,0.0,54.5,54.5,54.5,0.0,0.0,6.64375968992248,6.536336717658375,6.642105263157895,0.0,0.0,-2.813357767964769,-4.444238785568925,-4.394229174454628,0.0,0.0,-123.69511480994365,-133.9424919916784,-124.36309821820984,0.0,0.0,-2.259023119725765,-5.078343188028839,-4.818396777032942,0.0,0.0
1113,446399,2017,30.0,0,0.0,83.40777385159011,90.48644877749045,83.14453125,0.0,0.0,0.6641342756183746,0.6575852973027579,0.8521093750000001,0.0,0.0,55.39074204946997,55.14475088685993,55.4225,0.0,0.0,6.518833922261484,6.471534876866485,6.541875,0.0,0.0,-2.624177688379894,-3.073690806720707,-3.0498579697853514,0.0,0.0,-121.0727173513262,-131.2571865734093,-120.54094588436698,0.0,0.0,-4.013537524326008,-5.957891891692614,-5.578356712333564,0.0,0.0
1114,446399,2018,31.0,0,0.0,81.33301435406698,88.53028880907202,82.87358490566038,0.0,0.0,0.7155980861244019,0.67611873512846,0.8584905660377359,0.0,0.0,55.33019138755981,54.96367703533026,55.13471698113207,0.0,0.0,6.490526315789474,6.437014736001927,6.558679245283019,0.0,0.0,-1.3673571540806406,-2.8699957511253142,-2.4697673719652053,0.0,0.0,-118.27422646355384,-128.74943362409616,-120.47199872317138,0.0,0.0,-3.007799408534192,-4.683217633359328,-4.418871364859749,0.0,0.0
1115,446454,2008,27.0,1,0.0,70.73861386138614,89.17550742399871,83.66733766233767,74.875,77.0619512195122,-2.536138613861386,-2.596145148959999,-2.8368961038961045,-2.02,-2.59419512195122,54.5,54.5,54.5,54.5,54.5,6.477029702970296,6.062519616060447,6.1595324675324665,6.6775,6.289170731707317,3.004696478665014,7.103056530612606,4.456135222218982,12.289748906389423,3.231900075658714,-103.7418437701938,-130.52041639912244,-122.50842253306215,-109.12158160597244,-113.0651642946412,2.6152342194508784,-5.301439589479931,-1.6121999078101705,2.269923249972085,0.6694562773819748
1116,446454,2009,28.0,1,0.0,69.25714285714285,89.31083406030065,84.9554527162978,71.43125,76.60944206008584,-2.464081632653061,-2.5368115132129354,-2.6869456740442654,-2.15,-2.3585407725321885,54.5,54.5,54.5,54.5,54.5,6.35265306122449,6.257099522232205,6.16974245472837,6.6325,6.36030042918455,3.1411855828762434,7.455588073745858,5.836915351702742,6.263385043292255,3.1531449424900955,-101.600720166325,-130.75219205914877,-124.40620464394891,-104.4963536272294,-112.466957706434,3.857411970074144,-5.3566008081662515,-1.6521172788853389,2.238342083692921,0.6426758608310366
1117,446454,2010,29.0,1,0.0,71.50641025641026,89.61646838197824,84.9500566893424,0.0,77.50436893203884,-2.510128205128205,-2.5009616024301415,-2.4489512471655326,0.0,-2.3764563106796115,54.5,54.5,54.5,0.0,54.5,6.33948717948718,6.172109035540471,6.0967573696145125,0.0,6.236747572815534,3.148556115758448,7.099872122642297,5.10461808495446,0.0,3.021956226590035,-104.90453088863704,-131.2550284956559,-124.40664156452328,0.0,-113.78523488198768,2.90808924548281,-5.645819245036602,0.4690528285925808,0.0,0.909978882389794
1118,448147,2008,26.0,1,0.0,77.10280898876404,90.78449903262957,83.52271062271063,69.21875,0.0,-1.4482022471910114,-1.525809657106885,-1.6327838827838828,-1.835,0.0,54.5,54.5,54.5,54.5,0.0,6.939325842696629,6.735362426257088,6.654578754578755,7.010625,0.0,1.0317359245757702,4.620792035709061,7.016167506413762,-1.1193621629663544,0.0,-113.15533766550162,-132.96098919942526,-122.30316392670858,-101.24032888092373,0.0,-0.2333176086838082,-6.149771501538447,-1.790112741982146,3.540675536286063,0.0
1119,448147,2009,27.0,1,0.0,78.30119760479042,89.38986325635295,83.66612244897959,73.4,0.0,-1.4605389221556886,-1.460826007122981,-1.5461938775510204,-1.885,0.0,54.5,54.5,54.5,54.5,0.0,6.934940119760479,6.861771570432972,6.7030918367346946,6.94,0.0,1.9273708048490987,4.303656557199101,-0.199070334881414,-3.067641069643729,0.0,-114.82415132969317,-130.89717277685472,-122.58840824773606,-107.6953724347246,0.0,-0.7318271072373019,-6.042970279369253,-2.0709782801556975,-0.1052069396594351,0.0
1120,448147,2010,28.0,1,0.0,79.77669491525424,89.97335954659631,84.83108252947481,78.0,0.0,-1.5604237288135592,-1.4796222036885875,-1.5392229367631298,-1.7225,0.0,54.5,54.5,54.5,54.5,0.0,6.596144067796611,6.56878007131506,6.466977491961416,6.6625,0.0,2.182325101022764,4.984726886377057,6.49517402710288,-5.352855298006947,0.0,-116.93521403362196,-131.75767786378012,-124.13910477839357,-114.35482529659885,0.0,-0.234959977899243,-5.52539357492805,-3.3370671113646644,1.8441112962122084,0.0
1121,448147,2011,29.0,1,0.0,77.25782747603834,89.44708684868668,85.33753799392098,74.86500000000001,0.0,-1.7514376996805112,-1.6840331318376913,-1.6998176291793312,-1.8255,0.0,54.5,54.5,54.5,54.5,0.0,6.677444089456869,6.637550267183232,6.538693009118541,6.843500000000001,0.0,1.9989432313693687,5.232004688183835,7.1898761183191855,1.7669879162237856,0.0,-113.29151084304652,-130.89970626939066,-124.87760700917164,-109.51483424278312,0.0,-0.2304275833822418,-5.836392768762003,-2.9593507637632266,2.32751444328048,0.0
