,pitcher,player_name,season,season_total_pitches,pitch_type,season_total_count_by_pitch_type,count_by_pitch_type,release_speed_weighted_avg,release_pos_x_weighted_avg,release_pos_z_weighted_avg,vx0_weighted_avg,vy0_weighted_avg,vz0_weighted_avg,ax_weighted_avg,ay_weighted_avg,az_weighted_avg,release_pos_y_weighted_avg,Name,Age
35,407822,"de la rosa, jorge",2017,2692,CU,44,44,75.51590909090909,2.1122727272727273,6.356590909090909,-2.9613422062312367,-109.60727358785886,-0.6684835389899292,-6.857833799689583,20.935239979927598,-39.551960081943406,55.04795454545455,jorge de la rosa,
36,407822,"de la rosa, jorge",2017,2692,FC,104,104,87.03076923076924,2.5528846153846154,5.99826923076923,-7.118680495148611,-126.12212705356968,-4.598549277678605,0.8156782716534651,24.89012238200886,-23.98237819188055,55.04115384615385,jorge de la rosa,
37,407822,"de la rosa, jorge",2017,2692,FF,398,398,93.48969849246231,2.521356783919598,5.9231155778894475,-8.573552843543023,-135.46890370557358,-5.520918483156254,13.41088398542979,27.59906386577582,-17.24101536931332,54.90163316582914,jorge de la rosa,
38,407822,"de la rosa, jorge",2017,2692,FS,288,288,84.42083333333333,2.439965277777778,5.9939583333333335,-7.385481644775704,-122.4360468409229,-4.5372372663526574,10.532085144044876,21.96186917704268,-29.07274800745352,54.98447916666666,jorge de la rosa,
39,407822,"de la rosa, jorge",2017,2692,SI,3,3,93.46666666666665,2.7066666666666666,5.609999999999999,-10.844078567482901,-135.36629785046568,-2.8137584185555604,18.543880937806005,25.230376751394033,-29.3036757279274,55.03666666666667,jorge de la rosa,
40,424144,"perez, oliver",2017,1743,FF,188,188,92.87712765957447,2.106808510638298,5.688670212765958,-7.627817571619758,-134.72518237847947,-4.670209701872821,15.315176230599619,28.60828712714553,-14.24550660747694,54.298085106382985,oliver perez,
41,424144,"perez, oliver",2017,1743,SI,156,156,92.51089743589743,2.5717307692307694,5.2975641025641025,-9.792044388195485,-134.1171228092983,-3.2210824153868804,20.326160952424978,28.212685484304913,-20.84395631976567,54.29878205128205,oliver perez,
42,424144,"perez, oliver",2017,1743,SL,256,256,79.553515625,2.3675390625,5.2594140625,-3.5673793796861584,-115.5091895953777,-0.31297160456955536,-9.1988305717471,21.846001289182052,-30.60882718263708,54.87953125,oliver perez,
43,425386,"guthrie, jeremy",2017,282,CH,7,7,87.52857142857144,-1.7142857142857142,5.922857142857143,5.501972476667879,-127.17092932204228,-6.76997298870993,-9.007528160576657,25.781446474692444,-17.082134017827745,54.46142857142858,jeremy guthrie,38.0
44,425386,"guthrie, jeremy",2017,282,CU,3,3,73.06666666666666,-1.9166666666666667,5.859999999999999,1.6817135799261338,-106.24694725820301,1.7900982157536538,8.32937487251107,19.106097234378066,-37.016921974149035,54.70333333333334,jeremy guthrie,38.0
