,pitcher,player_name,season,season_total_pitches,pitch_type,season_total_count_by_pitch_type,count_by_pitch_type,release_speed_weighted_avg,release_pos_x_weighted_avg,release_pos_z_weighted_avg,vx0_weighted_avg,vy0_weighted_avg,vz0_weighted_avg,ax_weighted_avg,ay_weighted_avg,az_weighted_avg,release_pos_y_weighted_avg,Name,Age
0,282332,"sabathia, cc",2019,7786,CH,211,211,82.67440758293839,2.3934123222748815,5.752796208530805,-5.653337801305417,-120.4578723066415,-3.604889080748371,8.40950242514554,21.19398233682893,-25.188488955999553,53.38028436018957,cc sabathia,38.0
1,282332,"sabathia, cc",2019,7786,FC,726,726,88.33553719008265,2.273539944903581,5.963884297520661,-6.564796702814187,-128.64347537421654,-3.0412001472998407,1.3142243422018327,23.548896292159498,-21.89756140529562,53.81570247933884,cc sabathia,38.0
2,282332,"sabathia, cc",2019,7786,FF,22,22,88.76363636363637,2.3313636363636365,5.940909090909091,-7.03929588894701,-129.27350825628525,-3.184720044736349,7.4422000064780685,24.01907940658504,-21.347737710005138,53.66227272727272,cc sabathia,38.0
3,282332,"sabathia, cc",2019,7786,SI,248,248,89.14879032258065,2.2750000000000004,5.92233870967742,-6.771126758612364,-129.76797858896305,-4.52332737031362,14.151617099439305,25.587384247120657,-23.327270229936474,53.587620967741934,cc sabathia,38.0
4,282332,"sabathia, cc",2019,7786,SL,522,522,79.24195402298851,2.375134099616858,5.856551724137931,-3.2055844979763766,-115.39809058421805,-2.137905087415668,-7.340409695189499,21.27558299546541,-30.861662130282017,54.09651340996169,cc sabathia,38.0
5,424144,"perez, oliver",2019,1750,FF,96,96,91.47500000000001,2.021354166666667,5.7109375,-6.975404083379796,-132.9871658435442,-3.9294477665674434,12.754767875224388,26.809645682490796,-16.878073736317514,54.51708333333334,oliver perez,
6,424144,"perez, oliver",2019,1750,SI,237,237,91.76497890295359,2.6270886075949367,5.236919831223629,-9.67042066488446,-133.250047874235,-2.553721278165847,19.897667190751672,26.92077006965557,-25.11185925691016,54.4990717299578,oliver perez,
7,424144,"perez, oliver",2019,1750,SL,323,323,78.49349845201239,2.473374613003096,5.224582043343653,-4.701108120847672,-114.11136080906338,-0.3313735771090071,-5.545157697056007,19.788991366702742,-32.879503194752225,55.10442724458204,oliver perez,
8,425794,"wainwright, adam",2019,13334,CH,57,57,83.9140350877193,-1.681578947368421,5.973508771929825,3.9922265877441183,-122.10574830763476,-4.207111184806297,-12.803067429464807,23.24144782997029,-24.99290785472084,54.20964912280702,adam wainwright,37.0
9,425794,"wainwright, adam",2019,13334,CU,1025,1025,74.8768780487805,-1.512839024390244,6.090848780487804,0.5286270818982204,-108.86683775202239,0.4617396822506516,11.771391310361311,21.58878344201389,-40.368556275838515,54.5746243902439,adam wainwright,37.0
