,pitcher,player_name,season,season_total_pitches,pitch_type,season_total_count_by_pitch_type,count_by_pitch_type,release_speed_weighted_avg,release_pos_x_weighted_avg,release_pos_z_weighted_avg,vx0_weighted_avg,vy0_weighted_avg,vz0_weighted_avg,ax_weighted_avg,ay_weighted_avg,az_weighted_avg,release_pos_y_weighted_avg,Name,Age
11,111492,"brocail, doug",2008,4207,FF,449,449,92.49109131403118,-2.2879955456570156,6.797037861915367,6.9595493800673776,-135.38566901327425,-6.652686098707661,-5.423514476614699,31.248995545657017,-14.37718262806236,54.5,doug brocail,
12,111492,"brocail, doug",2008,4207,IN,14,14,67.32857142857144,-2.4292857142857143,7.475714285714285,0.13538658304286702,-98.62093756803633,1.2753843971453718,-1.5102857142857145,16.895785714285715,-23.922357142857145,54.5,doug brocail,
13,111492,"brocail, doug",2008,4207,SI,223,223,92.1085201793722,-2.6501345291479823,6.601793721973094,8.336256463005576,-134.83559317621945,-5.789496910283678,-14.886578475336322,31.495587443946185,-19.149430493273545,54.5,doug brocail,
14,111838,"byrd, paul",2008,12073,CH,515,515,79.2,-1.788873786407767,5.647922330097087,5.646586783057923,-116.05283865352978,-1.0066816898986106,-10.369233009708738,22.277941747572815,-23.20487572815534,54.5,paul byrd,37.0
15,111838,"byrd, paul",2008,12073,CU,203,203,74.86551724137931,-1.8926600985221673,6.103448275862069,1.073044297262417,-109.90499006477297,1.0400620445471034,7.561423645320198,21.286694581280788,-33.87530049261083,54.5,paul byrd,37.0
16,111838,"byrd, paul",2008,12073,FA,1,1,83.8,-2.58,5.09,7.516228728003184,-122.7597190653351,1.1472790900259424,-2.751,25.402,-24.303,54.5,paul byrd,37.0
17,111838,"byrd, paul",2008,12073,FF,1052,1052,86.61653992395438,-1.9979752851711026,5.4334695817490495,5.4100512515356325,-126.94782193317054,-1.343679042730946,-5.242336501901141,26.568651140684413,-21.17005513307985,54.5,paul byrd,37.0
18,111838,"byrd, paul",2008,12073,SI,165,165,85.75151515151515,-2.0604242424242427,5.584181818181818,6.0819064706074055,-125.60285749024895,-1.2406394315787295,-13.197951515151514,24.640363636363634,-25.084545454545452,54.5,paul byrd,37.0
19,111838,"byrd, paul",2008,12073,SL,566,566,80.47879858657244,-2.1124734982332156,5.476466431095406,4.369666434418565,-117.96521322326936,-0.11985530072551316,2.3003339222614843,23.36301590106007,-27.198966431095407,54.5,paul byrd,37.0
20,112020,"carpenter, chris",2008,804,CH,11,11,84.84545454545454,-2.2263636363636365,6.0609090909090915,5.947499709697061,-124.23011300946368,-4.130384064228953,-12.56518181818182,24.848545454545455,-21.834545454545456,54.5,chris carpenter,33.0
21,112020,"carpenter, chris",2008,804,CU,27,27,74.82962962962962,-2.1062962962962963,6.2625925925925925,2.821151389212316,-109.84978798096208,1.874430166907639,7.582703703703704,22.297407407407405,-41.67533333333333,54.5,chris carpenter,33.0
22,112020,"carpenter, chris",2008,804,FC,61,61,88.25737704918032,-2.2440983606557374,6.023114754098361,6.5620542674009466,-129.15406520192715,-3.6681621416809618,1.2385409836065575,24.809016393442622,-24.702852459016395,54.5,chris carpenter,33.0
23,112020,"carpenter, chris",2008,804,SI,108,108,92.94351851851852,-2.1982407407407405,6.125740740740741,8.771954203225876,-135.9957201572816,-4.61539697739609,-16.674842592592594,29.853453703703707,-21.290074074074074,54.5,chris carpenter,33.0
24,112526,"colon, bartolo",2008,2078,CH,66,66,83.38181818181819,-1.512272727272727,5.806363636363637,5.558436638513905,-122.07962736950422,-2.2059984325516107,-14.776742424242425,21.97978787878788,-20.596242424242426,54.5,bartolo colon,35.0
25,112526,"colon, bartolo",2008,2078,CU,13,13,78.71538461538461,-1.5076923076923079,5.9715384615384615,5.197996842187854,-115.26320612637556,-2.4843089431776595,-1.7786923076923078,19.936615384615383,-24.222846153846152,54.5,bartolo colon,35.0
26,112526,"colon, bartolo",2008,2078,FF,184,184,94.07445652173914,-1.2915760869565218,6.044347826086957,4.174324506642972,-138.02847924870125,-4.387731823560953,-9.665070652173913,36.40745108695652,-13.681619565217392,54.5,bartolo colon,35.0
27,112526,"colon, bartolo",2008,2078,SI,232,232,91.96206896551725,-1.4589224137931036,5.85676724137931,6.432167398501078,-134.9431214134139,-2.6423898552084775,-15.854952586206897,34.575366379310346,-21.82293103448276,54.5,bartolo colon,35.0
28,112526,"colon, bartolo",2008,2078,SL,90,90,85.57555555555555,-1.4624444444444444,6.074777777777778,3.531512439317721,-125.6155578720665,-1.7709815426062796,1.2543,30.189122222222224,-27.263,54.5,bartolo colon,35.0
29,113296,"dessens, elmer",2008,441,CH,11,11,82.56363636363636,-1.6463636363636363,6.225454545454546,3.0748923379534308,-120.89869825359857,-3.3405212493154037,-5.338454545454545,22.485818181818182,-25.333909090909092,54.5,elmer dessens,
30,113296,"dessens, elmer",2008,441,CU,3,3,75.36666666666666,-1.6733333333333331,6.213333333333334,2.34642913245432,-110.4288204182045,2.871248449746325,4.460333333333334,17.438999999999997,-35.64533333333333,54.5,elmer dessens,
31,113296,"dessens, elmer",2008,441,FF,25,25,90.57599999999998,-1.6616,6.2072,4.3675966060890925,-132.7428509505379,-4.763538441495737,-6.23024,28.789520000000003,-16.79432,54.5,elmer dessens,
32,113296,"dessens, elmer",2008,441,SI,45,45,89.67333333333333,-1.7317777777777779,6.180888888888888,5.283490672965324,-131.38477796265167,-4.72216827091689,-11.173933333333334,28.251733333333334,-19.649555555555555,54.5,elmer dessens,
33,113296,"dessens, elmer",2008,441,SL,16,16,84.45,-1.5825,6.27875,4.0480608819541875,-123.6702980655056,-3.8254878247995854,6.5500625,24.49325,-26.9415625,54.5,elmer dessens,
34,113915,"estes, shawn",2008,3148,CH,115,115,82.91999999999999,2.3098260869565217,6.628521739130434,-6.451826030902723,-121.36830861334387,-5.294967612750646,10.116200000000001,25.990069565217393,-21.06606956521739,54.5,shawn estes,35.0
35,113915,"estes, shawn",2008,3148,CU,85,85,73.07764705882353,2.124235294117647,6.832470588235294,-3.6136892333644175,-107.22972919960634,1.163231497683873,-3.023647058823529,21.999435294117646,-38.54175294117647,54.5,shawn estes,35.0
36,113915,"estes, shawn",2008,3148,FF,161,161,89.52857142857142,2.169254658385093,6.70639751552795,-7.488253559204652,-131.0687030717081,-6.61020857567049,10.161826086956522,30.74608074534161,-13.544186335403728,54.5,shawn estes,35.0
37,113915,"estes, shawn",2008,3148,SI,426,426,89.43779342723005,2.1818544600938967,6.653098591549297,-7.445506722192587,-130.9562369526263,-6.038616475121412,15.331732394366197,30.454455399061032,-19.50392723004695,54.5,shawn estes,35.0
38,113961,"eyre, scott",2008,1144,CH,25,25,81.49600000000001,2.2936,6.4112,-6.537909959520999,-119.27222967798447,-3.9667712359611653,13.268279999999999,23.82356,-24.10788,54.5,scott eyre,
39,113961,"eyre, scott",2008,1144,FF,262,262,91.88053435114504,2.123053435114504,6.529503816793893,-7.65654510343738,-134.47956236152453,-7.222417507568053,10.554614503816795,31.484099236641224,-11.598179389312977,54.5,scott eyre,
40,113961,"eyre, scott",2008,1144,IN,8,8,70.65,2.6637500000000003,6.9475,1.7884796861047991,-103.68359608609417,1.9431374046773207,4.692,19.345750000000002,-21.732,54.5,scott eyre,
41,113961,"eyre, scott",2008,1144,SL,158,158,81.47278481012658,2.4536708860759493,6.410506329113924,-5.850159889456072,-119.26132901426428,-2.6754838246372183,-3.505917721518987,22.97989240506329,-31.23551898734177,54.5,scott eyre,
42,114849,"glavine, tom",2008,5092,CH,460,460,76.52760869565216,1.1520434782608697,6.587673913043478,-4.910417895476465,-112.05628983065513,-4.490374906658291,10.617565217391304,20.073154347826087,-21.637060869565218,54.5,tom glavine,42.0
43,114849,"glavine, tom",2008,5092,CU,10,10,66.38,1.024,6.845000000000001,0.11558152331721919,-97.32703871978528,2.0330482670829646,-4.6566,15.154500000000002,-35.1275,54.5,tom glavine,42.0
44,114849,"glavine, tom",2008,5092,FC,24,24,79.17083333333333,0.9187500000000001,6.736250000000001,-4.0137982145548605,-115.80937199122367,-3.962073033196026,-0.9671666666666666,19.087999999999997,-21.969333333333335,54.5,tom glavine,42.0
45,114849,"glavine, tom",2008,5092,FF,148,148,82.19527027027027,0.936081081081081,6.728108108108108,-3.788728617972345,-120.25740435247022,-5.825108976439189,7.421216216216218,22.592648648648648,-17.559337837837838,54.5,tom glavine,42.0
46,114849,"glavine, tom",2008,5092,IN,10,10,64.55999999999999,1.324,7.503,5.455235322765626,-94.52336769898344,1.2854439790419563,3.8116,14.008,-22.4055,54.5,tom glavine,42.0
47,114849,"glavine, tom",2008,5092,SI,435,435,83.01057471264367,1.330551724137931,6.529356321839081,-6.0170311854427165,-121.40678357880077,-5.420309548922006,14.107427586206896,23.06968275862069,-19.47230344827586,54.5,tom glavine,42.0
48,114849,"glavine, tom",2008,5092,SL,6,6,74.0,1.2933333333333332,6.645,-2.098329156449161,-108.48579542118439,-0.9551947264171745,-3.2065,17.982666666666667,-29.046166666666664,54.5,tom glavine,42.0
49,114971,"gordon, tom",2008,1320,CU,27,27,80.18888888888888,-1.3133333333333335,6.500740740740741,0.3501312234888196,-117.54608561719408,0.18931722693312678,6.350925925925925,21.697962962962965,-37.51825925925926,54.5,tom gordon,
50,114971,"gordon, tom",2008,1320,FF,260,260,91.63576923076923,-1.255576923076923,6.442692307692307,4.467601926432473,-134.14626268126563,-6.449013240709423,-5.837353846153846,27.711369230769233,-14.860626923076923,54.5,tom gordon,
51,114971,"gordon, tom",2008,1320,IN,4,4,75.57499999999999,-1.2625,6.7225,-5.941690918745561,-110.55644851271701,4.766319355283397,2.07575,16.67225,-23.16775,54.5,tom gordon,
52,114971,"gordon, tom",2008,1320,SI,1,1,92.4,-1.73,6.33,1.4402561012445705,-135.63978481625514,-3.6609958946627774,-12.856,33.165,-29.179,54.5,tom gordon,
53,114971,"gordon, tom",2008,1320,SL,235,235,85.33787234042553,-1.378340425531915,6.44136170212766,3.135701330421677,-124.93707042320571,-3.9304382946949956,0.6231531914893615,23.72332765957447,-29.287344680851064,54.5,tom gordon,
54,115399,"hampton, mike",2008,6439,CH,74,74,79.34054054054054,2.0604054054054055,6.272297297297297,-6.541461819952727,-116.12729284729812,-2.765919224128976,12.484324324324325,21.235756756756757,-27.076486486486488,54.5,mike hampton,35.0
55,115399,"hampton, mike",2008,6439,CU,86,86,75.74418604651163,1.9293023255813952,6.539186046511628,-2.3395601504049837,-111.10277588681998,1.3454573796619471,-4.007162790697675,19.989081395348837,-38.59554651162791,54.5,mike hampton,35.0
56,115399,"hampton, mike",2008,6439,FC,224,224,85.87767857142856,1.757232142857143,6.368303571428571,-5.800198949658863,-125.72589484374818,-3.31511206068956,0.2734017857142857,24.68816517857143,-27.692125,54.5,mike hampton,35.0
57,115399,"hampton, mike",2008,6439,FF,400,400,89.01525,1.7338999999999998,6.3938250000000005,-5.9406972235676765,-130.2977217286185,-5.4011947222497945,9.3769525,26.41045,-18.1181575,54.5,mike hampton,35.0
58,115399,"hampton, mike",2008,6439,IN,18,18,68.75,1.842222222222222,6.7333333333333325,1.4788446145171592,-100.43415637786055,3.2929226229868975,4.380777777777777,15.547833333333333,-24.362000000000002,54.5,mike hampton,35.0
59,115399,"hampton, mike",2008,6439,SI,405,405,84.29777777777777,2.0818765432098765,6.264518518518519,-6.969199771272857,-123.35542725023035,-3.5659056952730315,15.27453827160494,23.981143209876546,-26.519698765432096,54.5,mike hampton,35.0
60,115629,"hawkins, latroy",2008,3175,CH,64,64,85.578125,-2.4515625,6.59578125,7.700322456295024,-125.08783034711105,-5.767639675294233,-14.592453125,23.705359375,-18.6535,54.5,latroy hawkins,
61,115629,"hawkins, latroy",2008,3175,CU,101,101,81.04950495049505,-1.9172277227722774,6.827326732673267,3.9472444369363258,-118.7589825121833,-1.5224504567452777,2.1633168316831686,24.025970297029705,-38.32027722772277,54.5,latroy hawkins,
62,115629,"hawkins, latroy",2008,3175,FF,542,542,93.92324723247232,-2.147656826568266,6.672066420664207,7.6695042430193165,-137.33132558312062,-7.014845857231711,-14.6274926199262,29.83811439114391,-14.692623616236162,54.5,latroy hawkins,
63,115629,"hawkins, latroy",2008,3175,IN,14,14,71.62142857142858,-1.565,7.568571428571429,4.129729016795951,-104.92377045183035,0.7575169593581047,-5.1595,20.528928571428573,-23.413142857142855,54.5,latroy hawkins,
64,115629,"hawkins, latroy",2008,3175,SI,22,22,93.42272727272726,-2.610909090909091,6.577727272727273,9.715472417361013,-136.5118626511476,-5.407061424002995,-22.446727272727273,27.61309090909091,-20.076045454545454,54.5,latroy hawkins,
65,115629,"hawkins, latroy",2008,3175,SL,191,191,88.27015706806282,-2.3268586387434556,6.6912041884816755,7.183174959917516,-129.08024047266704,-5.456645900778369,-1.3021256544502617,25.32861780104712,-24.29575392670157,54.5,latroy hawkins,
66,115817,"hernandez, livan",2008,13682,CH,84,84,75.07857142857144,-1.3478571428571429,6.378214285714286,2.932532169628094,-110.13658350708168,-2.119752257248462,-7.5339880952380955,21.531964285714285,-24.265619047619047,54.5,livan hernandez,33.0
67,115817,"hernandez, livan",2008,13682,CU,183,183,64.77103825136612,-1.4451366120218578,6.278360655737705,1.0263005586400467,-95.13424374139572,3.086038146424569,7.271546448087432,17.84453005464481,-34.994524590163934,54.5,livan hernandez,33.0
68,115817,"hernandez, livan",2008,13682,FF,702,702,84.28547008547008,-1.1892592592592592,6.511039886039886,3.718668425569129,-123.45906150167352,-4.077806991706828,-7.3583219373219375,24.463796296296294,-20.519799145299146,54.5,livan hernandez,33.0
69,115817,"hernandez, livan",2008,13682,IN,10,10,75.42,-1.5379999999999998,6.889,-2.433813099281706,-110.68297986295299,0.4196947493232425,-5.5358,21.6723,-20.9114,54.5,livan hernandez,33.0
70,115817,"hernandez, livan",2008,13682,PO,3,3,81.26666666666667,-1.08,6.53,6.50139868993562,-119.03468304442707,-1.4023192056739227,-7.236999999999999,23.870333333333335,-18.700333333333333,54.5,livan hernandez,33.0
71,115817,"hernandez, livan",2008,13682,SI,1253,1253,84.57270550678372,-1.3871268954509177,6.351556264964086,5.736916652781493,-123.92367406426007,-4.155922727885113,-12.861676775738227,27.57655626496409,-20.025683958499602,54.5,livan hernandez,33.0
72,115817,"hernandez, livan",2008,13682,SL,528,528,78.06003787878787,-1.3585037878787878,6.296818181818182,2.8271224901002516,-114.48210948956002,-1.5920371841335386,3.5188806818181817,22.1761875,-28.01740909090909,54.5,livan hernandez,33.0
73,116414,"isringhausen, jason",2008,2794,CU,171,171,79.54269005847954,-1.425029239766082,6.706081871345029,1.6344245673942537,-116.81494134352403,1.2274902031822026,4.666847953216374,26.92581871345029,-45.06018128654971,54.5,jason isringhausen,
74,116414,"isringhausen, jason",2008,2794,FC,243,243,89.779012345679,-1.3904115226337448,6.625720164609053,3.5598491037506754,-131.5718017414769,-4.866406621599317,3.777506172839506,28.583119341563787,-21.83245267489712,54.5,jason isringhausen,
75,116414,"isringhausen, jason",2008,2794,FF,189,189,91.9026455026455,-1.4574074074074073,6.48915343915344,4.918982392899029,-134.64906764887496,-6.024655229510533,-3.592968253968254,30.89801058201058,-16.16011111111111,54.5,jason isringhausen,
76,116414,"isringhausen, jason",2008,2794,SI,146,146,92.59246575342466,-1.4022602739726027,6.494452054794521,4.84730083454287,-135.68179342434945,-7.172683854098109,-13.164383561643836,33.57565068493151,-14.560267123287671,54.5,jason isringhausen,
77,117758,"lieber, jon",2008,2490,CH,34,34,83.73235294117647,-2.6402941176470587,5.974117647058824,8.82508887805761,-122.47395224156953,-3.235420384176037,-8.670029411764705,25.699823529411763,-24.68920588235294,54.5,jon lieber,38.0
78,117758,"lieber, jon",2008,2490,FC,31,31,86.64193548387097,-1.9864516129032257,6.259677419354839,3.9537173021274263,-126.79506575141455,-2.8197532964452523,0.45796774193548384,20.823612903225804,-21.38954838709677,54.5,jon lieber,38.0
79,117758,"lieber, jon",2008,2490,FF,154,154,88.07402597402597,-2.4233766233766234,6.055779220779221,7.702922442300512,-128.9320834634846,-3.6404199126788135,-8.234772727272727,27.12631168831169,-18.50507792207792,54.5,jon lieber,38.0
80,117758,"lieber, jon",2008,2490,IN,6,6,72.08333333333333,-2.9333333333333336,7.006666666666667,-1.2883435760222703,-105.8152223928101,1.9408898474918057,-3.8023333333333333,20.227999999999998,-23.322999999999997,54.5,jon lieber,38.0
81,117758,"lieber, jon",2008,2490,SI,180,180,88.13055555555556,-2.4932777777777777,6.033277777777778,8.26490936939048,-128.9988033776346,-3.4393231521774723,-13.772144444444443,27.30465,-21.791338888888887,54.5,jon lieber,38.0
82,117758,"lieber, jon",2008,2490,SL,263,263,82.58441064638784,-2.6090114068441066,6.029087452471483,7.2682953802140275,-120.82609486658342,-2.846447290037082,-0.2796768060836502,23.761756653992393,-26.27503422053232,54.5,jon lieber,38.0
83,117842,"loaiza, esteban",2008,1433,CH,56,56,76.14107142857142,-2.4924999999999997,6.1825,6.288625868144287,-111.45287462670937,-1.31463754539595,-7.164160714285714,18.235589285714287,-24.768035714285713,54.5,esteban loaiza,36.0
84,117842,"loaiza, esteban",2008,1433,CH,56,56,76.14107142857142,-2.4924999999999997,6.1825,6.288625868144287,-111.45287462670937,-1.31463754539595,-7.164160714285714,18.235589285714287,-24.768035714285713,54.5,esteban loaiza,36.0
85,117842,"loaiza, esteban",2008,1433,FC,80,80,81.42875000000001,-2.515875,6.061,4.188688452842561,-119.3307241281185,-1.8066732395349914,3.059875,23.911762500000002,-24.241325,54.5,esteban loaiza,36.0
86,117842,"loaiza, esteban",2008,1433,FC,80,80,81.42875000000001,-2.515875,6.061,4.188688452842561,-119.3307241281185,-1.8066732395349914,3.059875,23.911762500000002,-24.241325,54.5,esteban loaiza,36.0
87,117842,"loaiza, esteban",2008,1433,FF,116,116,84.77241379310345,-2.545086206896552,5.98896551724138,7.18001425299491,-124.11143653700715,-3.3276610236554416,-6.023284482758621,26.569284482758622,-19.495146551724137,54.5,esteban loaiza,36.0
88,117842,"loaiza, esteban",2008,1433,FF,116,116,84.77241379310345,-2.545086206896552,5.98896551724138,7.18001425299491,-124.11143653700715,-3.3276610236554416,-6.023284482758621,26.569284482758622,-19.495146551724137,54.5,esteban loaiza,36.0
89,117842,"loaiza, esteban",2008,1433,IN,2,2,63.849999999999994,-2.5700000000000003,6.425,-3.0177720987434826,-93.47652580033952,3.660087375767707,2.3665,10.917,-25.6355,54.5,esteban loaiza,36.0
90,117842,"loaiza, esteban",2008,1433,IN,2,2,63.849999999999994,-2.5700000000000003,6.425,-3.0177720987434826,-93.47652580033952,3.660087375767707,2.3665,10.917,-25.6355,54.5,esteban loaiza,36.0
91,117842,"loaiza, esteban",2008,1433,SI,120,120,85.28500000000001,-2.721416666666667,6.001500000000001,8.589398685707112,-124.83599767454052,-3.5964402661898287,-12.573366666666667,27.811216666666667,-19.75069166666667,54.5,esteban loaiza,36.0
92,117842,"loaiza, esteban",2008,1433,SI,120,120,85.28500000000001,-2.721416666666667,6.001500000000001,8.589398685707112,-124.83599767454052,-3.5964402661898287,-12.573366666666667,27.811216666666667,-19.75069166666667,54.5,esteban loaiza,36.0
93,117955,"lowe, derek",2008,11998,CH,164,164,85.2469512195122,-2.3658536585365852,6.018414634146342,6.653071554344983,-124.77639190328169,-3.7534686551195255,-11.524573170731706,24.92183536585366,-28.05351219512195,54.5,derek lowe,35.0
94,117955,"lowe, derek",2008,11998,EP,2,2,59.2,0.18500000000000005,6.88,1.5240755343557022,-86.73314238633407,3.0885281153357087,2.4485,13.415500000000002,-34.8575,54.5,derek lowe,35.0
95,117955,"lowe, derek",2008,11998,FC,335,335,85.26716417910448,-2.376417910447761,5.863313432835821,6.469432008739489,-124.91026953829682,-2.8414708114336875,-0.24923582089552238,27.334107462686564,-28.260143283582092,54.5,derek lowe,35.0
96,117955,"lowe, derek",2008,11998,IN,22,22,82.05909090909091,-2.401818181818182,6.170454545454546,0.8316255860719366,-120.2520973289546,0.6076088165469262,-4.854727272727273,25.807818181818178,-21.192954545454544,54.5,derek lowe,35.0
97,117955,"lowe, derek",2008,11998,PO,3,3,86.93333333333334,-2.3333333333333335,6.116666666666667,7.024415576998762,-127.29819555169847,-1.7628479880382166,-6.908999999999999,32.144,-16.94333333333333,54.5,derek lowe,35.0
98,117955,"lowe, derek",2008,11998,SI,1794,1794,90.25094760312152,-2.2711315496098106,5.956482720178372,8.96727655686273,-132.1083014852281,-4.040494245323997,-16.429421962095876,29.724636008918615,-24.977804905239687,54.5,derek lowe,35.0
99,117955,"lowe, derek",2008,11998,SL,668,668,83.19311377245509,-2.3739221556886227,5.944026946107785,4.839509012904234,-121.87509567233404,-2.1730898248001407,1.978547904191617,24.666534431137723,-29.860869760479044,54.5,derek lowe,35.0
100,118120,"maddux, greg",2008,12079,CH,646,646,79.3374613003096,-2.6195975232198143,6.014566563467492,6.077056956531688,-116.17940531157002,-2.4603305407326137,-4.875142414860681,22.478944272445823,-25.22100773993808,54.5,greg maddux,42.0
101,118120,"maddux, greg",2008,12079,CU,31,31,71.41290322580646,-2.240322580645161,6.2132258064516135,1.8062712739147124,-104.82497082057796,1.177534457364025,9.060935483870969,20.698032258064515,-34.98793548387097,54.5,greg maddux,42.0
102,118120,"maddux, greg",2008,12079,FC,89,89,83.81011235955057,-2.401011235955056,6.009438202247192,6.347290842477148,-122.71852605528251,-1.3498077654986427,0.4153707865168539,24.4865393258427,-23.879640449438202,54.5,greg maddux,42.0
103,118120,"maddux, greg",2008,12079,FF,110,110,84.48545454545454,-2.6962727272727274,5.971909090909091,7.6293625225435004,-123.70653620515158,-2.0543500198715194,-3.383236363636364,26.6113,-21.13891818181818,54.5,greg maddux,42.0
104,118120,"maddux, greg",2008,12079,IN,17,17,63.40000000000001,-2.9000000000000004,6.825882352941177,5.940693489371888,-92.51792906643892,3.2801740505365804,-5.074823529411765,16.597117647058823,-25.720823529411767,54.5,greg maddux,42.0
105,118120,"maddux, greg",2008,12079,PO,10,10,81.17,-2.42,5.868,9.066340411838775,-118.45491511573964,2.8294137141375075,-5.8731,24.436500000000002,-22.8062,54.5,greg maddux,42.0
106,118120,"maddux, greg",2008,12079,SI,1619,1619,84.73662754786906,-2.578709079678814,6.043051266213713,8.424118471589823,-124.03468744593367,-2.4775567857781464,-12.717781964175417,26.85422112415071,-23.807507103150094,54.5,greg maddux,42.0
107,118377,"martinez, pedro",2008,9135,CH,324,324,76.66512345679013,-2.29,5.053086419753087,6.899369123383051,-112.28428964459826,1.8555246948355189,-11.865293209876544,20.22667901234568,-32.10733641975309,54.5,pedro martinez,36.0
108,118377,"martinez, pedro",2008,9135,CU,283,283,72.42402826855124,-2.1962190812720848,5.333392226148409,2.275121129609064,-106.18453265794824,4.502471733013327,8.486674911660778,19.015219081272082,-39.60783745583039,54.5,pedro martinez,36.0
109,118377,"martinez, pedro",2008,9135,FF,587,587,89.09761499148212,-2.0971379897785347,5.134293015332197,7.829208928631224,-130.4860060193857,-1.087875676777023,-11.602971039182284,27.487350936967633,-20.080155025553662,54.5,pedro martinez,36.0
110,118377,"martinez, pedro",2008,9135,IN,12,12,74.575,-2.6091666666666664,5.956666666666667,3.8652446091972403,-109.01367069852147,3.5466388201034817,-6.324416666666667,18.373833333333334,-24.86225,54.5,pedro martinez,36.0
111,118377,"martinez, pedro",2008,9135,SI,470,470,87.13936170212766,-2.2268297872340423,5.10268085106383,7.6794554839970814,-127.61095853763727,-0.1674461789368735,-15.337568085106383,26.163438297872343,-26.150255319148936,54.5,pedro martinez,36.0
112,118377,"martinez, pedro",2008,9135,SL,179,179,82.82402234636872,-2.210949720670391,5.09195530726257,5.347800161248361,-121.28744924973684,0.4633801479729076,2.1687709497206704,22.51105027932961,-27.457284916201118,54.5,pedro martinez,36.0
113,118967,"mercker, kent",2008,671,CH,58,58,80.68448275862069,1.400344827586207,6.195689655172414,-5.924876522399576,-118.10410338274542,-2.96017780602639,14.8615,22.3945,-24.584741379310344,54.5,kent mercker,
114,118967,"mercker, kent",2008,671,FF,49,49,89.86326530612243,0.79,6.283469387755102,-4.369363601876892,-131.70378148958505,-5.857647736275323,7.635183673469388,30.76202040816327,-13.589367346938776,54.5,kent mercker,
115,118967,"mercker, kent",2008,671,IN,4,4,80.875,1.52,6.525,4.1698719332437415,-118.80803800041963,-0.4198914800540948,6.25875,29.936500000000002,-17.90375,54.5,kent mercker,
116,118967,"mercker, kent",2008,671,PO,1,1,88.0,1.42,5.97,2.2242715328746847,-129.4590585513428,-0.042631773919876,4.201,35.447,-17.361,54.5,kent mercker,
117,118967,"mercker, kent",2008,671,SI,93,93,88.25591397849462,1.4213978494623656,6.608172043010752,-6.773224289674096,-129.0407901922872,-6.605267400598423,17.021548387096775,24.65620430107527,-15.07779569892473,54.5,kent mercker,
118,118967,"mercker, kent",2008,671,SL,14,14,85.26428571428572,1.1707142857142858,6.148571428571429,-5.9572036242829975,-124.69640711621742,-6.293459893040675,-2.0909999999999997,25.391785714285714,-26.41857142857143,54.5,kent mercker,
