,pitcher,player_name,season,season_total_pitches,pitch_type,season_total_count_by_pitch_type,count_by_pitch_type,release_speed_weighted_avg,release_pos_x_weighted_avg,release_pos_z_weighted_avg,vx0_weighted_avg,vy0_weighted_avg,vz0_weighted_avg,ax_weighted_avg,ay_weighted_avg,az_weighted_avg,release_pos_y_weighted_avg,Name,Age
51,119154,"millwood, kevin",2011,5452,FS,24,24,82.26666666666667,-2.8487500000000003,6.37875,6.13609247153278,-120.31793588912315,-3.0445349864588085,-4.849083333333333,20.984958333333335,-23.692416666666663,54.5,kevin millwood,36.0
52,119154,"millwood, kevin",2011,5452,PO,2,2,85.75,-2.84,6.695,6.0669159826113805,-125.15608732234656,-1.1354576169242407,-2.1355,18.447499999999998,-20.506500000000003,54.5,kevin millwood,36.0
53,119154,"millwood, kevin",2011,5452,SI,113,113,90.02566371681415,-2.398407079646018,6.414424778761062,8.0630464208835,-131.76822917728242,-4.078160280587539,-13.939867256637168,27.627902654867256,-22.087867256637164,54.5,kevin millwood,36.0
54,119154,"millwood, kevin",2011,5452,SL,165,165,83.04848484848485,-2.7776363636363635,6.384545454545455,5.5859086632636945,-121.4912748267927,-1.6591842969079553,4.619054545454546,20.529927272727274,-31.22530303030303,54.5,kevin millwood,36.0
55,119984,"oliver, darren",2011,2476,CH,5,5,84.34,1.426,6.02,-6.697907896411787,-123.54820984496186,-4.01620786624368,16.8316,27.169,-26.400599999999997,54.5,darren oliver,
56,119984,"oliver, darren",2011,2476,FF,425,425,89.01411764705882,1.4506588235294118,5.9864235294117645,-5.758497230905982,-130.35670153262143,-3.5754562288744527,4.731221176470588,25.94185411764706,-19.058075294117646,54.5,darren oliver,
57,119984,"oliver, darren",2011,2476,IN,4,4,65.55,2.08,7.305,2.4485481304794576,-96.06814330430059,3.8829840178709674,1.37025,14.522,-23.4265,54.5,darren oliver,
58,119984,"oliver, darren",2011,2476,SI,148,148,89.74527027027027,1.4443243243243242,6.0128378378378375,-6.811072056526061,-131.47614224523682,-4.089340134379697,16.64456081081081,29.015851351351348,-19.926844594594595,54.5,darren oliver,
59,119984,"oliver, darren",2011,2476,SL,250,250,77.6604,1.50328,6.06516,-3.0084991263062246,-113.94275412274159,-0.03457894285782914,-5.168904,22.010344,-32.822767999999996,54.5,darren oliver,
60,121096,"reyes, dennys",2011,86,CH,7,7,83.08571428571429,1.5385714285714287,5.748571428571429,-6.339549065782557,-121.73114943251504,-1.0726182714867767,4.898285714285715,26.77657142857143,-28.544000000000004,54.5,dennys reyes,
61,121096,"reyes, dennys",2011,86,SI,31,31,88.38064516129033,1.4409677419354838,5.798387096774194,-7.691297019198606,-129.46964183630487,-2.2265675402823284,17.966451612903228,28.06674193548387,-24.379548387096772,54.5,dennys reyes,
62,121096,"reyes, dennys",2011,86,SL,1,1,83.5,1.25,5.73,-2.58433084235019,-122.23411897256838,3.141225093806033,-0.668,20.664,-30.388,54.5,dennys reyes,
63,121125,"rhodes, arthur",2011,1128,CH,10,10,84.22,1.8079999999999998,6.479000000000001,-5.2661346499750135,-123.15859307846901,-6.054473443716974,3.2213000000000003,23.2681,-15.752699999999999,54.5,arthur rhodes,
64,121125,"rhodes, arthur",2011,1128,FF,380,380,89.44315789473684,2.0103947368421053,6.268552631578948,-7.346066416321506,-130.89599444615752,-5.6045467694347675,10.31873947368421,27.70961842105263,-13.772689473684212,54.5,arthur rhodes,
65,121125,"rhodes, arthur",2011,1128,IN,4,4,77.275,2.48,6.3875,3.2486748860332857,-113.45381078572615,1.2111431550142313,6.231999999999999,23.124000000000002,-16.81075,54.5,arthur rhodes,
66,121125,"rhodes, arthur",2011,1128,SL,137,137,80.87810218978103,1.8305839416058396,6.483357664233576,-4.319774788381607,-118.37641502267168,-2.496371055121409,-3.279678832116788,20.84424817518248,-31.01479562043796,54.5,arthur rhodes,
67,123387,"tomko, brett",2011,1418,CH,11,11,83.49090909090908,-2.26,5.693636363636363,6.474300341424305,-122.18733041483706,-2.831074682486104,-10.611363636363636,23.17218181818182,-22.566636363636363,54.5,brett tomko,
68,123387,"tomko, brett",2011,1418,CU,34,34,74.13529411764705,-2.2191176470588236,5.770588235294118,0.45154811408257334,-108.73008795639501,2.4382023928701178,10.787911764705884,18.619764705882353,-38.0075294117647,54.5,brett tomko,
69,123387,"tomko, brett",2011,1418,FF,163,163,91.3957055214724,-2.109570552147239,5.761533742331288,5.631515728109711,-133.87358402467305,-4.169585367396684,-5.65278527607362,27.67231288343558,-15.999717791411042,54.5,brett tomko,
70,123387,"tomko, brett",2011,1418,IN,1,1,67.7,-2.11,6.57,-0.5666394607721275,-99.20161604026418,3.590608950038276,-3.567,14.865,-22.708,54.5,brett tomko,
71,123387,"tomko, brett",2011,1418,PO,2,2,85.1,-1.9549999999999998,6.01,4.294421105514252,-124.47344140197767,-0.4887328142931609,-6.2135,23.564999999999998,-18.599,54.5,brett tomko,
72,123387,"tomko, brett",2011,1418,SI,16,16,91.3375,-2.275625,5.695625,7.052629309324271,-133.68534381067306,-4.331122590592753,-13.379249999999999,26.507625,-17.746499999999997,54.5,brett tomko,
73,123387,"tomko, brett",2011,1418,SL,62,62,81.07741935483871,-2.2646774193548387,5.703709677419355,4.742251159759635,-118.70554848297662,-0.46095140025968107,5.935532258064515,21.362822580645158,-33.30409677419355,54.5,brett tomko,
74,123801,"wakefield, tim",2011,7650,CU,64,64,61.0234375,-0.9984375,6.36234375,0.05807722453879509,-89.59131874241609,5.3846736550135335,6.74328125,15.7241875,-38.937734375,54.5,tim wakefield,44.0
75,123801,"wakefield, tim",2011,7650,FF,208,208,73.44663461538461,-0.7514903846153846,6.570288461538462,3.69685424272401,-107.70450661248984,-1.5835403357646611,-6.711538461538462,19.35460576923077,-21.77821153846154,54.5,tim wakefield,44.0
76,123801,"wakefield, tim",2011,7650,IN,2,2,64.35,-1.23,6.84,-5.002198142085906,-94.15839717911294,6.263276712898333,-2.4625,14.7985,-27.655,54.5,tim wakefield,44.0
77,123801,"wakefield, tim",2011,7650,KN,2119,2119,66.22468145351581,-0.9802312411514866,6.337168475696083,1.4355256236512997,-97.2530111190947,2.9750471426896583,0.9892907031618687,19.337303445021234,-31.3845804624823,54.5,tim wakefield,44.0
78,123801,"wakefield, tim",2011,7650,PO,15,15,71.74,-0.864,6.554,1.810509912492298,-105.17176328207671,2.4254041547397773,-5.965866666666667,18.855733333333333,-23.93726666666667,54.5,tim wakefield,44.0
79,124604,"wright, jamey",2011,3975,CU,252,252,79.65277777777777,-2.620079365079365,6.419642857142857,1.7047797993721499,-116.98381935227299,1.895784825842578,12.8825873015873,27.022178571428572,-44.708380952380956,54.5,jamey wright,
80,124604,"wright, jamey",2011,3975,FC,241,241,89.52614107883817,-2.5220746887966805,6.4172199170124475,6.381354798851072,-131.112980911506,-3.5509221134368967,1.7284771784232364,27.784481327800826,-27.775473029045642,54.5,jamey wright,
81,124604,"wright, jamey",2011,3975,FF,17,17,92.58235294117648,-2.524117647058824,6.434117647058824,7.699387015166799,-135.46878104754686,-6.351088457561859,-8.531117647058823,30.11670588235294,-18.873117647058823,54.5,jamey wright,
82,124604,"wright, jamey",2011,3975,IN,6,6,78.86666666666666,-2.8216666666666668,6.6866666666666665,8.738081787732247,-115.1178045323788,3.2864737722657558,-4.927166666666667,21.787333333333333,-25.050833333333333,54.5,jamey wright,
83,124604,"wright, jamey",2011,3975,PO,1,1,85.9,-2.84,6.34,14.869997969123434,-125.08000873041225,2.1469566915679383,-6.979,25.147,-21.296,54.5,jamey wright,
84,124604,"wright, jamey",2011,3975,SI,515,515,92.09805825242718,-2.614233009708738,6.263106796116505,8.73467959932883,-134.84616450895794,-4.080262795876365,-15.519419417475728,31.052258252427187,-27.120966990291265,54.5,jamey wright,
85,124604,"wright, jamey",2011,3975,SL,47,47,84.19574468085106,-2.55531914893617,6.257872340425532,4.8012086315648945,-123.420969769475,-0.7075776808954964,9.664148936170212,26.22072340425532,-37.63410638297873,54.5,jamey wright,
86,133225,"dempster, ryan",2011,16521,FC,65,65,88.32000000000001,-1.7372307692307694,6.0647692307692305,4.086373578906019,-129.40110944119667,-3.0558203087794817,-0.8443999999999999,26.20766153846154,-21.61889230769231,54.5,ryan dempster,34.0
87,133225,"dempster, ryan",2011,16521,FF,914,914,90.74037199124726,-1.7923741794310721,6.070579868708972,5.259884133002954,-132.90842257019742,-4.321940581255968,-7.202272428884027,27.26836761487965,-15.636986870897156,54.5,ryan dempster,34.0
88,133225,"dempster, ryan",2011,16521,FS,362,362,82.23259668508287,-1.672817679558011,6.0951104972375685,4.903319842663431,-120.31915084608879,-2.937227497368149,-8.306933701657458,20.975303867403316,-26.853127071823206,54.5,ryan dempster,34.0
89,133225,"dempster, ryan",2011,16521,IN,2,2,72.15,-2.215,6.55,-3.352977931789042,-105.72832857312781,4.482203317164882,-3.5415,17.561500000000002,-23.8425,54.5,ryan dempster,34.0
90,133225,"dempster, ryan",2011,16521,PO,3,3,82.8,-2.0766666666666667,6.25,7.047091319403262,-121.0395411600179,1.6940124674787678,-6.716,24.820333333333334,-18.348333333333333,54.5,ryan dempster,34.0
91,133225,"dempster, ryan",2011,16521,SI,1055,1055,90.74265402843602,-1.842909952606635,6.008265402843602,6.56852336235666,-132.8791001578173,-4.1809778747567075,-13.249869194312797,27.44143412322275,-17.43263317535545,54.5,ryan dempster,34.0
92,133225,"dempster, ryan",2011,16521,SL,1087,1087,85.53109475620975,-1.7468721251149952,6.093643054277829,4.0286933391043105,-125.25077049442604,-2.2369099282157614,2.6390248390064395,22.977870285188594,-29.879470101195952,54.5,ryan dempster,34.0
93,134268,"wood, kerry",2011,2538,CU,101,101,77.4019801980198,-2.650891089108911,6.147227722772278,3.0159737514743687,-113.59632816945171,3.2113143357043294,8.041950495049505,23.699742574257424,-45.84398019801981,54.5,kerry wood,
94,134268,"wood, kerry",2011,2538,FF,441,441,94.96031746031746,-2.404784580498866,6.088004535147392,7.436655784451023,-138.88213714279686,-5.956904118238424,-8.782356009070295,30.406140589569162,-13.804337868480726,54.5,kerry wood,
95,134268,"wood, kerry",2011,2538,IN,8,8,75.1,-2.5875000000000004,6.63,3.3112757356176377,-109.780492281014,1.1594575124647113,-4.58625,19.046374999999998,-21.746875000000003,54.5,kerry wood,
96,134268,"wood, kerry",2011,2538,PO,2,2,84.4,-2.34,6.3149999999999995,15.03426850067829,-122.95400093359177,-0.8030446425871895,-10.7575,27.0965,-18.235500000000002,54.5,kerry wood,
97,134268,"wood, kerry",2011,2538,SL,318,318,91.01132075471698,-2.5523270440251573,6.061132075471698,6.54921839930017,-133.16273065302101,-4.1976856871089865,3.4803553459119496,25.299896226415093,-23.026166666666665,54.5,kerry wood,
98,134320,"vazquez, javier",2011,15543,CH,209,209,79.89425837320574,-1.6307655502392344,5.5183253588516745,4.5465465723314455,-117.06449444558726,-1.9258797070264777,-9.430928229665072,22.64333971291866,-24.492913875598088,54.5,javier vazquez,34.0
99,134320,"vazquez, javier",2011,15543,CU,454,454,73.49581497797357,-1.3697577092511013,5.6513876651982375,0.3648373897339182,-107.85710867984463,2.8369611730769138,9.623579295154183,20.070277533039647,-37.14539427312775,54.5,javier vazquez,34.0
100,134320,"vazquez, javier",2011,15543,FF,1420,1420,90.9662676056338,-1.5049577464788733,5.468014084507042,5.285422638878802,-133.3498565215992,-3.1072336655975494,-9.385346478873238,29.334426760563378,-17.379055633802814,54.5,javier vazquez,34.0
101,134320,"vazquez, javier",2011,15543,IN,31,31,66.13548387096773,-1.9261290322580646,6.513548387096774,-1.8466754257800204,-96.8632588602068,3.812076799883015,-2.909774193548387,16.57745161290323,-24.935129032258065,54.5,javier vazquez,34.0
102,134320,"vazquez, javier",2011,15543,PO,2,2,76.45,-1.445,5.755000000000001,9.974285302136952,-111.71864119515854,2.359977207525658,0.649,21.604,-26.691,54.5,javier vazquez,34.0
103,134320,"vazquez, javier",2011,15543,SI,364,364,90.94258241758241,-1.7019780219780218,5.49,7.009570753939139,-133.28867205274813,-3.102752334838442,-16.99101923076923,30.461076923076924,-21.324192307692307,54.5,javier vazquez,34.0
104,134320,"vazquez, javier",2011,15543,SL,522,522,82.71091954022988,-1.396992337164751,5.66492337164751,3.4221491731457148,-121.17870652576147,-0.8374043994797804,3.4526819923371646,22.427360153256707,-30.655716475095783,54.5,javier vazquez,34.0
105,134321,"pavano, carl",2011,17010,CH,704,704,81.13352272727273,-2.7909375,6.612982954545455,7.635745817008995,-118.59432384651713,-3.759290964611387,-8.389325284090908,21.644261363636364,-27.506100852272724,54.5,carl pavano,35.0
106,134321,"pavano, carl",2011,17010,FF,383,383,89.29895561357702,-2.6431853785900783,6.709608355091383,7.952567870290953,-130.60536841968053,-5.631999615779956,-5.794754569190601,26.903026109660576,-17.177691906005222,54.5,carl pavano,35.0
107,134321,"pavano, carl",2011,17010,FS,208,208,84.47596153846153,-2.7531730769230767,6.558798076923077,7.995880054657331,-123.43365927852071,-5.055179402580325,-5.602221153846154,22.850677884615383,-26.89191826923077,54.5,carl pavano,35.0
108,134321,"pavano, carl",2011,17010,PO,2,2,84.05,-2.635,6.95,14.490523806701445,-122.39304364360258,0.33897119634368034,-8.104,21.951999999999998,-20.575,54.5,carl pavano,35.0
109,134321,"pavano, carl",2011,17010,SI,1692,1692,89.56702127659574,-2.6373167848699763,6.692795508274232,8.685613457753897,-130.95695887276736,-5.693463947784587,-12.078509456264776,26.668198581560283,-19.673536052009457,54.5,carl pavano,35.0
110,134321,"pavano, carl",2011,17010,SL,392,392,83.26709183673469,-2.787704081632653,6.622755102040816,6.38458784276176,-121.77053214070634,-4.13130010001891,0.9139209183673469,22.54591581632653,-25.914160714285714,54.5,carl pavano,35.0
111,136600,"chen, bruce",2011,14130,AB,1,1,89.6,2.2,5.6,-9.248068205579733,-131.2551637422315,-1.0405848309586094,15.634,29.293,-19.247,54.5,bruce chen,34.0
112,136600,"chen, bruce",2011,14130,CH,412,412,77.70703883495146,2.4664563106796114,6.095898058252428,-7.098260885051996,-113.82687400584494,-2.687808246298354,11.35265776699029,22.45909223300971,-23.482786407766987,54.5,bruce chen,34.0
113,136600,"chen, bruce",2011,14130,CU,261,261,72.86015325670498,2.5277011494252872,6.229425287356322,-3.5886405989582455,-106.90916248659282,2.8455285965217967,-6.223885057471264,21.273988505747123,-38.877969348659,54.5,bruce chen,34.0
114,136600,"chen, bruce",2011,14130,EP,18,18,66.86111111111111,3.2333333333333334,5.312777777777778,-5.872043388659777,-98.01413122739972,4.002594888780253,-8.569333333333333,19.792055555555557,-36.274166666666666,54.5,bruce chen,34.0
115,136600,"chen, bruce",2011,14130,FF,486,486,87.84609053497942,2.365061728395062,5.9987242798353915,-8.35171399507189,-128.6128036005506,-4.18421379581852,12.769473251028806,28.82018930041152,-15.231440329218106,54.5,bruce chen,34.0
116,136600,"chen, bruce",2011,14130,IN,2,2,66.2,3.01,6.215,-0.8524775483653325,-97.22645256809164,1.507479684861551,4.538500000000001,17.832,-21.398,54.5,bruce chen,34.0
117,136600,"chen, bruce",2011,14130,SI,599,599,85.1517529215359,3.011535893155259,5.3655759599332224,-10.273780821634125,-124.5283621892302,-1.7262431185112501,16.620974958263773,26.656290484140236,-20.78887813021703,54.5,bruce chen,34.0
118,136600,"chen, bruce",2011,14130,SL,739,739,83.67198917456021,2.4933964817320704,6.099079837618404,-6.995526192289462,-122.43674599542194,-2.4782051350803727,0.0034884979702300444,23.649101488497973,-24.351056833558864,54.5,bruce chen,34.0
119,136880,"halladay, roy",2011,14345,CH,541,541,83.77892791127542,-1.9507208872458408,6.090979667282809,6.087458993926952,-122.64495066194974,-2.1294900225485227,-10.552430683918669,23.38202402957486,-32.9367763401109,54.5,roy halladay,34.0
